date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2000-01-01 00:00:00+00:00,9.4835,-3.0665,1.221,33502.613,0.0,0.0,0.0,0.0,12.245293,23.039999,218.86272
2000-01-02 00:00:00+00:00,14.3335,0.5335,5.7105827,33545.81,0.0,0.0,0.0,0.0,13.979871,28.8,213.9063
2000-01-03 00:00:00+00:00,15.5835,10.2335,11.543918,33593.145,1.1,1.1,0.0,5.0,18.079027,33.48,219.18378
2000-01-04 00:00:00+00:00,15.6835,10.1835,12.729332,33644.492,7.3,7.3,0.0,7.0,24.269983,71.64,187.88863
2000-01-05 00:00:00+00:00,13.9335,0.0835,4.5626664,33699.742,12.1,12.1,0.0,8.0,24.951921,56.88,306.18768
2000-01-06 00:00:00+00:00,4.8835,-4.7665,-0.7748334,33758.77,0.0,0.0,0.0,0.0,13.75558,26.64,120.560745
2000-01-07 00:00:00+00:00,7.7835,-2.0165,1.70225,33821.453,0.0,0.0,0.0,0.0,21.791153,40.32,242.00806
2000-01-08 00:00:00+00:00,3.3335,-4.1665,-0.14983346,33887.668,0.0,0.0,0.0,0.0,13.708391,33.839996,266.53766
2000-01-09 00:00:00+00:00,9.4835,-0.46649998,3.2564166,33957.31,0.0,0.0,0.0,0.0,14.05845,24.84,218.3269
2000-01-10 00:00:00+00:00,11.7335,3.0835,6.256417,34030.242,16.5,16.5,0.0,7.0,26.758923,62.279995,132.89351
2000-01-11 00:00:00+00:00,10.4335,5.4335,7.3626666,34106.348,0.3,0.3,0.0,2.0,30.659237,68.4,241.27081
2000-01-12 00:00:00+00:00,6.7835,1.6835,3.9147499,34185.516,0.0,0.0,0.0,0.0,25.241108,46.8,280.6305
2000-01-13 00:00:00+00:00,2.1835,-2.6165,0.52725005,34267.613,6.1,0.70000005,3.78,11.0,23.710857,49.68,12.242299
2000-01-14 00:00:00+00:00,-4.1665,-10.4165,-7.7102494,34352.54,0.0,0.0,0.0,0.0,30.30208,60.839996,316.5989
2000-01-15 00:00:00+00:00,-3.5665,-9.466499,-7.2810845,34440.152,0.0,0.0,0.0,0.0,20.466246,43.56,301.3598
2000-01-16 00:00:00+00:00,6.6835,-5.2165,0.431417,34530.355,0.0,0.0,0.0,0.0,24.633049,54.0,221.55399
2000-01-17 00:00:00+00:00,-0.11649999,-14.9165,-9.781085,34623.023,0.0,0.0,0.0,0.0,31.205997,59.76,320.88245
2000-01-18 00:00:00+00:00,-6.7665,-15.7665,-12.322749,34718.047,0.0,0.0,0.0,0.0,21.767351,43.92,328.29538
2000-01-19 00:00:00+00:00,-2.1665,-11.4165,-7.6165013,34815.51,0.0,0.0,0.0,0.0,12.738099,26.28,319.76984
2000-01-20 00:00:00+00:00,-0.7165,-6.7165,-3.9269168,34916.48,3.1000001,0.0,2.17,12.0,19.107151,36.719997,52.182907
2000-01-21 00:00:00+00:00,-5.0665,-12.116501,-8.7456665,35020.97,0.5,0.0,0.35,3.0,35.143818,66.96,311.91806
2000-01-22 00:00:00+00:00,-6.7665,-14.7665,-11.8081665,35128.79,0.0,0.0,0.0,0.0,24.535526,48.96,289.31476
2000-01-23 00:00:00+00:00,-1.1665,-8.9165,-6.151917,35239.746,0.0,0.0,0.0,0.0,9.931042,19.08,79.07724
2000-01-24 00:00:00+00:00,3.3835,-4.3665,-1.7456669,35353.664,0.0,0.0,0.0,0.0,11.212135,20.519999,18.476963
2000-01-25 00:00:00+00:00,-2.4665,-3.8165,-3.129,35470.355,17.2,2.9000003,10.01,15.0,33.626774,67.67999,21.083021
2000-01-26 00:00:00+00:00,-2.0665,-6.2665,-4.1394167,35589.65,6.2999997,1.5000001,3.5699997,7.0,28.08923,59.399998,316.86685
2000-01-27 00:00:00+00:00,-6.6165,-12.116501,-10.014417,35711.355,0.0,0.0,0.0,0.0,21.9718,41.760002,308.13635
2000-01-28 00:00:00+00:00,-7.2165,-15.3165,-12.489417,35835.312,0.0,0.0,0.0,0.0,21.900904,43.199997,290.6251
2000-01-29 00:00:00+00:00,-1.5665,-16.3665,-10.291499,35961.344,0.0,0.0,0.0,0.0,15.459054,29.519999,315.7025
2000-01-30 00:00:00+00:00,0.2335,-11.216499,-6.24775,36089.277,0.2,0.0,0.14,1.0,10.086427,15.119999,335.69543
2000-01-31 00:00:00+00:00,4.8335,-2.7665,0.095999934,36218.965,21.1,6.5,10.219999,10.0,24.119999,44.639996,270.0
2000-02-01 00:00:00+00:00,-0.016499996,-7.1165,-4.2102504,36350.223,0.0,0.0,0.0,0.0,20.523155,41.039997,250.94029
2000-02-02 00:00:00+00:00,-2.8165,-7.5165,-5.254,36482.914,0.0,0.0,0.0,0.0,27.971327,52.199997,286.23346
2000-02-03 00:00:00+00:00,-1.4165,-10.966499,-6.758167,36616.867,0.2,0.0,0.14,1.0,17.447933,35.64,269.5061
2000-02-04 00:00:00+00:00,0.33350003,-6.3165,-3.114416,36751.94,1.3,0.0,1.0500001,6.0,9.178235,20.519999,15.6178055
2000-02-05 00:00:00+00:00,-0.3165,-5.7665,-2.8290002,36887.98,0.0,0.0,0.14,0.0,16.575644,31.319998,273.73593
2000-02-06 00:00:00+00:00,0.0835,-6.4165,-3.7789996,37024.84,0.0,0.0,0.0,0.0,18.72,35.28,265.62714
2000-02-07 00:00:00+00:00,3.6335,-7.5165,-2.2477496,37162.375,0.0,0.0,0.0,0.0,22.206486,45.0,251.43384
2000-02-08 00:00:00+00:00,-0.8665,-12.866501,-6.4144154,37300.688,0.0,0.0,0.0,0.0,15.192682,31.68,330.28937
2000-02-09 00:00:00+00:00,5.8835,-9.9165,-4.1415,37441.105,0.0,0.0,0.0,0.0,19.602652,35.28,217.018
2000-02-10 00:00:00+00:00,5.6335,-2.9665,1.0584999,37583.69,0.0,0.0,0.0,0.0,11.720751,22.319998,264.35965
2000-02-11 00:00:00+00:00,7.0335,-0.2165,2.6022499,37728.285,0.70000005,0.70000005,0.0,4.0,16.418526,32.760002,175.33319
2000-02-12 00:00:00+00:00,2.9835,-7.5165,-3.3435829,37874.723,0.0,0.0,0.0,0.0,20.898613,42.12,331.77277
2000-02-13 00:00:00+00:00,3.0835,-4.7165,-1.4498333,38022.848,0.0,0.0,0.0,0.0,14.689589,27.359999,98.77774
2000-02-14 00:00:00+00:00,10.633499,1.5835,5.685583,38172.5,15.5,15.5,0.0,13.0,29.195534,74.159996,194.74358
2000-02-15 00:00:00+00:00,5.7335,-2.6665,1.6980834,38323.53,0.0,0.0,0.0,0.0,22.932877,42.12,303.53766
2000-02-16 00:00:00+00:00,10.533501,-3.5665,1.7897501,38475.78,0.9,0.10000001,0.56,3.0,16.73516,32.399998,215.97958
2000-02-17 00:00:00+00:00,6.6835,-4.8165,-0.57275003,38629.105,0.0,0.0,0.0,0.0,20.620804,39.239998,321.36676
2000-02-18 00:00:00+00:00,1.3335,-4.8665,-1.5477501,38783.367,15.5,4.5,7.7699995,11.0,18.532135,37.079998,73.024414
2000-02-19 00:00:00+00:00,0.9835,-1.8665,-0.354,38938.414,11.8,11.400001,0.28,14.0,16.92383,41.039997,20.7062
2000-02-20 00:00:00+00:00,2.4835,-6.5165,-1.6727501,39094.11,0.0,0.0,0.0,0.0,19.08,37.44,297.32928
2000-02-21 00:00:00+00:00,3.9334998,-7.8665,-2.0144174,39250.324,0.0,0.0,0.0,0.0,12.181625,21.96,272.4462
2000-02-22 00:00:00+00:00,6.9835,-3.6665,0.5314165,39406.91,0.0,0.0,0.0,0.0,11.753877,19.8,223.87361
2000-02-23 00:00:00+00:00,11.033501,-2.6665,2.937667,39563.746,0.0,0.0,0.0,0.0,11.384199,23.039999,212.7352
2000-02-24 00:00:00+00:00,16.9835,0.8835,7.7918334,39720.695,0.0,0.0,0.0,0.0,10.383987,20.880001,230.78017
2000-02-25 00:00:00+00:00,11.9835,4.9335,7.7335,39877.633,2.0,2.0,0.0,4.0,15.175612,36.0,108.513855
2000-02-26 00:00:00+00:00,7.8335004,2.6335,4.604333,40034.42,4.3,4.3,0.0,5.0,16.039202,32.399998,43.763676
2000-02-27 00:00:00+00:00,13.6835,4.3835,7.579334,40190.95,0.0,0.0,0.0,0.0,14.241629,29.88,154.8132
2000-02-28 00:00:00+00:00,11.033501,4.6835,8.910584,40347.316,7.6,7.6,0.0,10.0,24.881702,48.6,263.39438
2000-02-29 00:00:00+00:00,11.533501,0.18349999,4.8668337,40504.79,0.0,0.0,0.0,0.0,23.233252,44.28,313.55978
2000-03-01 00:00:00+00:00,9.0835,-0.7165,3.5814168,40663.477,0.0,0.0,0.0,0.0,13.276144,25.199999,56.99689
2000-03-02 00:00:00+00:00,7.5335,2.1835,5.246,40823.254,0.7,0.7,0.0,2.0,25.9225,49.68,291.27835
2000-03-03 00:00:00+00:00,7.5835,-0.5165,2.7418334,40983.996,0.0,0.0,0.0,0.0,27.059933,51.839996,306.8392
2000-03-04 00:00:00+00:00,9.9335,-1.0665,3.346,41145.586,0.0,0.0,0.0,0.0,20.466246,41.760002,302.95636
2000-03-05 00:00:00+00:00,11.033501,-0.11649999,4.996,41307.9,0.0,0.0,0.0,0.0,22.725668,43.199997,301.5417
2000-03-06 00:00:00+00:00,10.9835,-0.3665,4.691833,41470.832,0.0,0.0,0.0,0.0,19.64228,37.44,318.9047
2000-03-07 00:00:00+00:00,15.883499,-0.9665,6.237667,41634.254,0.0,0.0,0.0,0.0,14.8257065,28.08,270.24802
2000-03-08 00:00:00+00:00,14.6835,2.9335,9.446002,41798.06,0.4,0.4,0.0,1.0,14.658676,25.199999,152.89195
2000-03-09 00:00:00+00:00,21.7335,5.1335,11.200166,41962.137,0.2,0.2,0.0,1.0,10.041354,26.64,149.17616
2000-03-10 00:00:00+00:00,17.1335,8.8335,12.237666,42126.363,0.0,0.0,0.0,0.0,16.80857,29.16,300.29547
2000-03-11 00:00:00+00:00,9.4335,3.9835,5.3751674,42290.637,17.0,17.0,0.0,10.0,24.122683,60.839996,82.733536
2000-03-12 00:00:00+00:00,9.883499,4.6335,7.6397495,42454.844,11.900001,11.900001,0.0,16.0,24.798225,48.96,334.53262
2000-03-13 00:00:00+00:00,8.0835,-1.3665,2.9272501,42618.875,0.0,0.0,0.0,0.0,23.933908,51.48,309.0118
2000-03-14 00:00:00+00:00,10.9835,0.13350001,4.9814167,42782.617,0.0,0.0,0.0,0.0,17.414474,34.56,194.03624
2000-03-15 00:00:00+00:00,17.033499,1.2335,7.8022504,42945.96,0.4,0.4,0.0,2.0,19.493261,37.079998,202.59344
2000-03-16 00:00:00+00:00,17.533499,7.5335,11.550167,43108.797,0.1,0.1,0.0,1.0,20.275383,36.719997,212.44972
2000-03-17 00:00:00+00:00,13.3335,1.3335,6.191834,43271.01,29.400002,27.300003,1.4699999,21.0,27.333935,52.199997,3.594023
2000-03-18 00:00:00+00:00,2.2835,-5.2165,-1.3248335,43432.5,0.0,0.0,0.0,0.0,21.626984,43.92,15.038837
2000-03-19 00:00:00+00:00,4.0835,-2.7665,0.3230833,43593.363,0.0,0.0,0.07,0.0,12.758432,28.08,112.83368
2000-03-20 00:00:00+00:00,6.4835,0.33350003,2.5147502,43754.75,0.0,0.0,0.0,0.0,17.654688,35.28,79.06625
2000-03-21 00:00:00+00:00,6.2835,2.8335,4.256417,43916.785,0.0,0.0,0.0,0.0,22.530937,41.399998,66.54905
2000-03-22 00:00:00+00:00,8.8335,3.3835,5.341833,44079.363,0.0,0.0,0.0,0.0,22.415602,43.56,50.644463
2000-03-23 00:00:00+00:00,14.883499,-0.4165,5.9251666,44242.383,0.0,0.0,0.0,0.0,8.854829,15.84,70.10154
2000-03-24 00:00:00+00:00,17.5835,3.6835,9.7230835,44405.742,0.0,0.0,0.0,0.0,11.5199995,19.8,354.41748
2000-03-25 00:00:00+00:00,16.533499,3.8335,10.321,44569.348,0.2,0.2,0.0,1.0,16.039202,32.760002,201.37752
2000-03-26 00:00:00+00:00,15.9335,9.883499,12.6501665,44733.094,1.3,1.3,0.0,3.0,22.862123,42.839996,277.88867
2000-03-27 00:00:00+00:00,14.383499,1.9835,8.68975,44896.88,0.0,0.0,0.0,0.0,21.203358,39.96,146.60391
2000-03-28 00:00:00+00:00,13.9335,9.383499,11.200166,45060.6,12.7,12.7,0.0,7.0,25.849905,52.56,215.90015
2000-03-29 00:00:00+00:00,11.783501,4.6335,8.596,45224.168,0.0,0.0,0.0,0.0,32.6411,61.56,251.73422
2000-03-30 00:00:00+00:00,12.2335,2.2335,7.7585006,45387.47,0.0,0.0,0.0,0.0,19.13426,41.399998,255.47299
2000-03-31 00:00:00+00:00,12.2335,0.28350002,6.5980835,45550.402,0.0,0.0,0.0,0.0,15.580141,28.8,327.37796
2000-04-01 00:00:00+00:00,15.533501,1.3835,7.9730835,45712.86,0.0,0.0,0.0,0.0,12.661564,25.56,281.90823
2000-04-02 00:00:00+00:00,16.9335,5.2335,10.3585,45874.734,0.0,0.0,0.0,0.0,18.86139,33.839996,204.98703
2000-04-03 00:00:00+00:00,17.8335,10.0835,13.885583,46035.926,0.0,0.0,0.0,0.0,15.124284,29.519999,200.4555
2000-04-04 00:00:00+00:00,16.783499,12.533501,14.745998,46196.32,5.2,5.2,0.0,9.0,25.77962,48.96,205.29262
2000-04-05 00:00:00+00:00,13.5835,3.6835,7.6814156,46355.812,0.0,0.0,0.0,0.0,30.312773,57.96,283.63513
2000-04-06 00:00:00+00:00,19.0835,1.0335,9.071,46514.28,0.6,0.6,0.0,2.0,19.881649,40.32,223.41902
2000-04-07 00:00:00+00:00,15.9835,4.6335,11.404334,46671.617,0.0,0.0,0.0,0.0,14.458382,34.92,267.87286
2000-04-08 00:00:00+00:00,20.1835,8.1835,13.5668335,46827.91,0.0,0.0,0.0,0.0,30.190672,58.32,160.61818
2000-04-09 00:00:00+00:00,14.783501,-0.6165,5.523083,46984.25,18.9,7.7,7.84,15.0,39.622902,77.03999,295.68765
2000-04-10 00:00:00+00:00,10.783501,0.5835,4.856416,47140.75,0.5,0.5,0.0,3.0,25.071096,48.96,270.94693
2000-04-11 00:00:00+00:00,8.383499,0.8335,4.8126664,47297.31,0.5,0.4,0.07,1.0,13.556282,30.599998,72.37498
2000-04-12 00:00:00+00:00,9.9335,4.9835,6.704334,47453.816,1.7,1.7,0.0,6.0,24.408424,47.88,324.2486
2000-04-13 00:00:00+00:00,8.783501,-0.5165,4.3251667,47610.18,0.0,0.0,0.0,0.0,17.782686,37.079998,334.16718
2000-04-14 00:00:00+00:00,11.3335,1.0335,6.1126666,47766.285,0.0,0.0,0.0,0.0,14.934577,28.8,171.03796
2000-04-15 00:00:00+00:00,16.033499,5.1835,9.881417,47922.035,2.6999998,2.6999998,0.0,7.0,13.32,28.44,182.16475
2000-04-16 00:00:00+00:00,23.1335,11.3335,15.385583,48077.31,8.7,8.7,0.0,14.0,9.885262,27.0,294.09198
2000-04-17 00:00:00+00:00,18.8335,5.4335,9.854334,48232.004,5.5000005,5.5000005,0.0,12.0,22.691425,41.760002,67.132225
2000-04-18 00:00:00+00:00,6.2835,4.4335,5.066833,48386.004,7.6999993,7.6999993,0.0,15.0,25.277023,47.519997,54.526043
2000-04-19 00:00:00+00:00,13.3335,5.5835,7.9585,48539.2,2.1,2.1,0.0,7.0,21.407139,44.639996,26.306929
2000-04-20 00:00:00+00:00,15.533501,6.1335,10.087667,48691.473,0.0,0.0,0.0,0.0,13.276144,23.4,84.632355
2000-04-21 00:00:00+00:00,9.8335,7.7835,8.793918,48842.7,15.3,15.3,0.0,14.0,24.569832,48.96,107.171906
2000-04-22 00:00:00+00:00,10.633499,6.6835,8.662667,48992.754,21.000002,21.000002,0.0,12.0,22.725668,47.16,5.8515506
2000-04-23 00:00:00+00:00,9.633499,6.0835,7.771,49141.523,1.7000002,1.7000002,0.0,7.0,19.35314,36.0,328.40732
2000-04-24 00:00:00+00:00,18.5835,5.5835,10.927249,49288.87,0.0,0.0,0.0,0.0,18.947083,37.079998,308.12753
2000-04-25 00:00:00+00:00,14.033501,5.9835,9.452249,49434.67,0.0,0.0,0.0,0.0,19.486609,38.16,62.954933
2000-04-26 00:00:00+00:00,7.8335004,4.4335,6.3939166,49578.79,0.0,0.0,0.0,0.0,20.140705,45.0,40.047546
2000-04-27 00:00:00+00:00,10.533501,2.7335,6.150167,49721.086,0.1,0.1,0.0,1.0,9.686609,21.96,286.57407
2000-04-28 00:00:00+00:00,13.8335,3.0835,8.512666,49861.63,0.1,0.1,0.0,1.0,10.739833,28.8,235.11073
2000-04-29 00:00:00+00:00,17.3835,4.3335,10.506416,50001.473,0.0,0.0,0.0,0.0,16.981165,34.92,37.92859
2000-04-30 00:00:00+00:00,16.3335,8.133499,11.731416,50140.7,0.0,0.0,0.0,0.0,23.557316,45.36,318.03275
2000-05-01 00:00:00+00:00,16.3835,5.3335,11.089749,50279.195,0.0,0.0,0.0,0.0,19.917469,38.88,221.79268
2000-05-02 00:00:00+00:00,17.6335,11.283501,13.873084,50416.855,8.1,8.1,0.0,12.0,21.933426,41.399998,294.15396
2000-05-03 00:00:00+00:00,16.4335,5.8835,11.541835,50553.547,0.0,0.0,0.0,0.0,14.904173,25.919998,76.930664
2000-05-04 00:00:00+00:00,18.8835,7.2835,12.814751,50689.168,0.0,0.0,0.0,0.0,19.134262,35.64,177.35202
2000-05-05 00:00:00+00:00,27.9335,12.3335,18.393917,50823.582,2.9,2.9,0.0,7.0,15.84,33.839996,245.54045
2000-05-06 00:00:00+00:00,28.4835,14.9835,21.806414,50956.67,0.0,0.0,0.0,0.0,8.217153,21.96,285.31964
2000-05-07 00:00:00+00:00,30.6835,16.533499,23.666832,51088.31,0.0,0.0,0.0,0.0,14.689589,30.239998,262.95746
2000-05-08 00:00:00+00:00,30.4835,17.1335,23.910582,51218.36,0.7,0.7,0.0,1.0,9.449572,25.56,243.57405
2000-05-09 00:00:00+00:00,30.783499,19.533499,24.606415,51346.69,0.0,0.0,0.0,0.0,19.969458,38.16,236.21362
2000-05-10 00:00:00+00:00,26.2335,13.283501,18.037666,51473.176,4.9,4.9,0.0,4.0,25.099514,43.199997,92.96885
2000-05-11 00:00:00+00:00,21.783499,12.2335,16.091833,51597.668,0.2,0.2,0.0,1.0,22.691423,48.96,314.38602
2000-05-12 00:00:00+00:00,18.5835,13.9835,16.171001,51720.023,1.6,1.6,0.0,5.0,18.218275,34.2,92.508736
2000-05-13 00:00:00+00:00,22.4835,12.9835,16.27308,51840.11,3.8000002,3.8000002,0.0,5.0,15.042659,32.399998,84.68827
2000-05-14 00:00:00+00:00,21.533499,12.6835,16.704332,51957.77,15.599999,15.599999,0.0,3.0,18.709612,36.0,299.3576
2000-05-15 00:00:00+00:00,18.0835,9.4835,14.266833,52072.863,0.0,0.0,0.0,0.0,20.393293,40.32,299.3816
2000-05-16 00:00:00+00:00,18.8835,7.8834996,13.541833,52185.24,0.0,0.0,0.0,0.0,13.363711,26.64,288.8365
2000-05-17 00:00:00+00:00,19.3835,12.7335,15.564748,52294.74,0.0,0.0,0.0,0.0,15.509274,27.72,200.65419
2000-05-18 00:00:00+00:00,25.5835,12.783501,18.22933,52401.383,1.0,1.0,0.0,2.0,25.14852,46.44,193.61508
2000-05-19 00:00:00+00:00,22.2335,9.9835,14.846,52506.047,12.299999,12.299999,0.0,13.0,21.30093,44.28,40.968582
2000-05-20 00:00:00+00:00,11.133499,8.533501,9.735583,52608.793,4.6,4.6,0.0,12.0,17.10284,38.519997,69.56708
2000-05-21 00:00:00+00:00,12.8335,10.6835,11.498082,52709.527,1.6,1.6,0.0,4.0,8.905908,20.519999,110.7812
2000-05-22 00:00:00+00:00,14.283501,11.4835,12.3793335,52808.137,3.1,3.1,0.0,6.0,13.0447235,28.08,111.70662
2000-05-23 00:00:00+00:00,18.3335,10.283501,13.4001665,52904.523,0.6,0.6,0.0,3.0,14.88242,26.64,179.79015
2000-05-24 00:00:00+00:00,24.9335,12.783501,17.410583,52998.57,14.299999,14.299999,0.0,12.0,18.455048,36.0,202.73943
2000-05-25 00:00:00+00:00,22.3835,13.533501,18.602247,53090.184,1.3000001,1.3000001,0.0,4.0,25.959969,47.16,264.61908
2000-05-26 00:00:00+00:00,22.4835,12.383499,17.129332,53179.242,0.0,0.0,0.0,0.0,19.191748,34.56,299.31622
2000-05-27 00:00:00+00:00,19.4835,10.283501,15.4626665,53265.645,0.0,0.0,0.0,0.0,16.299694,30.599998,283.69937
2000-05-28 00:00:00+00:00,18.3835,11.133499,14.821002,53349.277,0.0,0.0,0.0,0.0,13.75558,27.359999,15.216354
2000-05-29 00:00:00+00:00,16.783499,12.4335,14.300167,53430.023,0.0,0.0,0.0,0.0,16.42247,36.719997,75.33622
2000-05-30 00:00:00+00:00,15.783499,10.7335,12.735583,53507.773,0.0,0.0,0.0,0.0,15.315873,30.599998,75.57311
2000-05-31 00:00:00+00:00,19.283499,9.3335,13.731416,53582.42,0.0,0.0,0.0,0.0,10.630672,25.919998,122.079926
2000-06-01 00:00:00+00:00,27.3835,13.033501,19.04183,53653.844,0.0,0.0,0.0,0.0,10.495713,21.24,226.22353
2000-06-02 00:00:00+00:00,30.7335,15.9335,23.487665,53721.934,0.0,0.0,0.0,0.0,15.575981,36.719997,250.5823
2000-06-03 00:00:00+00:00,27.1335,15.6835,20.63975,53786.574,0.0,0.0,0.0,0.0,24.312662,49.68,325.20572
2000-06-04 00:00:00+00:00,21.3835,11.883499,17.127249,53847.652,0.0,0.0,0.0,0.0,16.992609,33.12,168.83281
2000-06-05 00:00:00+00:00,17.8835,12.9835,15.160583,53905.055,0.0,0.0,0.0,0.0,21.24305,42.12,87.656395
2000-06-06 00:00:00+00:00,14.9835,12.0835,13.3793335,53958.67,19.500002,19.500002,0.0,13.0,24.482647,47.88,33.704826
2000-06-07 00:00:00+00:00,21.3335,9.383499,14.12725,54008.47,12.399999,12.399999,0.0,11.0,27.804028,49.32,338.72305
2000-06-08 00:00:00+00:00,23.9335,12.1835,18.166836,54054.87,0.0,0.0,0.0,0.0,13.493999,34.92,233.99367
2000-06-09 00:00:00+00:00,29.6335,16.533499,22.281412,54097.92,0.0,0.0,0.0,0.0,18.1041,34.56,241.65793
2000-06-10 00:00:00+00:00,31.7335,18.8835,25.08558,54137.598,0.0,0.0,0.0,0.0,16.279802,28.8,251.35034
2000-06-11 00:00:00+00:00,32.5335,20.4835,26.39183,54173.86,0.0,0.0,0.0,0.0,15.188415,33.12,250.41785
2000-06-12 00:00:00+00:00,28.6835,15.0835,21.598085,54206.676,4.5,4.5,0.0,11.0,15.542662,41.760002,105.02525
2000-06-13 00:00:00+00:00,16.3835,13.6835,14.6814165,54236.027,8.9,8.9,0.0,10.0,14.578888,30.239998,86.719185
2000-06-14 00:00:00+00:00,16.4335,13.283501,14.666835,54261.89,3.1000001,3.1000001,0.0,6.0,13.32,29.88,102.592575
2000-06-15 00:00:00+00:00,24.033499,14.8335,18.054333,54284.227,0.0,0.0,0.0,0.0,11.298495,26.64,133.2028
2000-06-16 00:00:00+00:00,28.783499,20.3335,23.733498,54303.023,0.2,0.2,0.0,2.0,17.566378,32.039997,207.07724
2000-06-17 00:00:00+00:00,30.4335,22.4835,25.541832,54318.258,4.3,4.3,0.0,3.0,18.837322,40.32,238.24055
2000-06-18 00:00:00+00:00,24.4835,19.1835,21.025167,54329.906,2.7,2.7,0.0,5.0,11.252519,32.039997,57.086094
2000-06-19 00:00:00+00:00,21.4335,17.2335,19.595999,54337.95,4.2999997,4.2999997,0.0,6.0,13.084402,28.44,6.210928
2000-06-20 00:00:00+00:00,26.3835,14.033501,20.260584,54342.38,0.0,0.0,0.0,0.0,10.829959,20.519999,313.96594
2000-06-21 00:00:00+00:00,26.1335,17.033499,21.818916,54343.17,0.0,0.0,0.0,0.0,24.569832,46.8,187.09538
2000-06-22 00:00:00+00:00,27.1335,19.6335,22.702248,54340.32,5.0,5.0,0.0,6.0,19.45333,38.16,231.10696
2000-06-23 00:00:00+00:00,25.8835,18.3335,22.47725,54333.805,0.0,0.0,0.0,0.0,15.349684,30.599998,286.52417
2000-06-24 00:00:00+00:00,27.3835,17.7335,22.335585,54323.625,0.0,0.0,0.0,0.0,15.379206,29.16,199.10646
2000-06-25 00:00:00+00:00,30.0835,19.5835,24.189745,54309.773,0.0,0.0,0.0,0.0,21.2522,47.88,185.32965
2000-06-26 00:00:00+00:00,30.2335,21.533499,25.414751,54292.23,14.500001,14.500001,0.0,7.0,14.145756,34.92,212.18456
2000-06-27 00:00:00+00:00,30.033499,22.4835,24.704336,54270.957,7.3999996,7.3999996,0.0,5.0,20.907913,43.56,248.12947
2000-06-28 00:00:00+00:00,25.6835,19.4335,22.291832,54245.74,0.1,0.1,0.0,1.0,13.32,28.44,117.84746
2000-06-29 00:00:00+00:00,22.6335,17.6335,20.025167,54216.594,1.2,1.2,0.0,2.0,9.686609,25.56,134.06528
2000-06-30 00:00:00+00:00,24.4335,16.8335,20.48558,54183.598,0.4,0.4,0.0,2.0,15.408671,33.12,290.28488
2000-07-01 00:00:00+00:00,25.5835,15.383499,20.756416,54146.848,0.0,0.0,0.0,0.0,7.653705,18.0,307.5931
2000-07-02 00:00:00+00:00,28.8335,16.2335,22.843918,54106.426,0.0,0.0,0.0,0.0,10.853866,17.64,236.10182
2000-07-03 00:00:00+00:00,28.8835,18.5835,23.658499,54062.406,0.0,0.0,0.0,0.0,12.096214,23.759998,216.10847
2000-07-04 00:00:00+00:00,27.283499,20.6835,23.498083,54014.883,2.4,2.4,0.0,5.0,10.823973,22.68,246.0375
2000-07-05 00:00:00+00:00,28.3835,19.3835,24.31058,53963.934,0.0,0.0,0.0,0.0,16.676977,30.599998,318.0251
2000-07-06 00:00:00+00:00,24.8835,16.1835,21.171,53909.652,0.0,0.0,0.0,0.0,12.849528,25.919998,358.56793
2000-07-07 00:00:00+00:00,23.533499,16.4335,20.291834,53852.125,0.0,0.0,0.0,0.0,20.140705,39.239998,345.5319
2000-07-08 00:00:00+00:00,24.8835,14.283501,19.504333,53791.434,0.0,0.0,0.0,0.0,16.610792,37.44,328.34448
2000-07-09 00:00:00+00:00,28.1335,14.133499,21.266836,53727.68,0.0,0.0,0.0,0.0,15.315873,30.239998,244.26407
2000-07-10 00:00:00+00:00,31.3835,22.033499,25.660578,53660.938,0.2,0.2,0.0,1.0,20.771093,43.199997,261.7566
2000-07-11 00:00:00+00:00,27.283499,18.4835,23.625166,53591.305,0.0,0.0,0.0,0.0,14.693999,31.68,339.08194
2000-07-12 00:00:00+00:00,27.1335,17.1835,22.448082,53518.867,0.0,0.0,0.0,0.0,14.154915,31.68,355.33322
2000-07-13 00:00:00+00:00,28.1835,16.283499,22.856417,53443.715,0.0,0.0,0.0,0.0,18.72346,32.399998,211.12239
2000-07-14 00:00:00+00:00,25.9835,16.3835,21.71475,53365.93,1.5,1.5,0.0,2.0,18.204042,36.0,186.87288
2000-07-15 00:00:00+00:00,21.9335,19.2335,19.864748,53285.605,40.899998,40.899998,0.0,21.0,22.932877,46.44,137.67546
2000-07-16 00:00:00+00:00,25.2335,18.0835,21.02933,53202.83,5.3999996,5.3999996,0.0,7.0,11.570515,34.92,165.73543
2000-07-17 00:00:00+00:00,25.2335,17.9335,21.5085,53117.54,0.70000005,0.70000005,0.0,5.0,10.703569,22.319998,153.97464
2000-07-18 00:00:00+00:00,29.3835,19.033499,23.60225,53028.977,0.0,0.0,0.0,0.0,20.211363,41.760002,235.35501
2000-07-19 00:00:00+00:00,25.2335,15.3335,19.248083,52937.145,1.8000001,1.8000001,0.0,4.0,15.5843,30.599998,319.11826
2000-07-20 00:00:00+00:00,23.1335,15.0835,18.735584,52842.188,0.0,0.0,0.0,0.0,16.055355,29.519999,13.924792
